tconst,averageRating,numVotes
tt10300126,7.4,7
tt10300158,7.8,6
tt10300160,6.4,5
tt10300162,7.3,7
tt10300166,5.0,10
tt10300174,6.6,23
tt10300192,5.2,6
tt10300254,7.8,15
tt10300276,4.3,6
tt10300324,7.6,8
tt10300338,5.1,7
tt10300380,5.3,63
tt10300410,9.4,5
tt10300606,8.8,6
tt10300628,7.0,11
tt10300646,2.4,5
tt10300662,6.4,94
tt10300664,4.2,9
tt10300674,5.4,84
tt10300710,6.8,91
tt10300766,5.5,13
tt10300768,5.6,15
tt10300770,5.6,14
tt10300772,5.8,14
tt10300774,7.7,18
tt10300776,7.7,16
tt10300778,8.3,15
tt10300780,8.0,14
tt10300872,5.0,14
tt10301066,6.7,9
tt10301162,7.7,15
tt10301262,6.0,12
tt10301380,6.4,13
tt10301544,6.0,6
tt10301656,10.0,7
tt10301848,8.8,5
tt10301894,7.1,7
tt10302144,5.7,7
tt10302286,5.2,6
tt10302310,5.7,6
tt10302548,7.2,162
tt10302712,4.5,6
tt10302948,8.4,38
tt10303174,9.6,18
tt10303248,7.2,28
tt10303382,8.3,78
tt10303674,7.4,49
tt10303892,5.7,1173
tt10303954,7.1,35
tt10303962,3.8,6
tt10304022,7.3,6
tt10304042,7.4,7
tt10304290,8.0,13
tt10304878,8.4,8
tt10305178,7.8,51
tt10305234,7.0,5
tt10305236,7.3,6
tt10305240,6.4,5
tt10305242,7.0,5
tt10305314,7.2,8
tt10305328,2.0,169
tt10305404,8.6,5
tt10305410,7.8,67
tt10305616,5.6,447
tt10305754,8.1,10
tt10306152,7.2,57
tt10306160,7.3,53
tt10306206,9.1,157
tt10306310,4.2,43
tt10307438,5.4,37
tt10307458,7.2,13
tt10307508,6.5,8
tt10307680,8.0,7
tt10307796,7.2,53
tt10307860,9.4,14
tt10307890,9.4,7
tt10307896,7.0,8
tt10307900,8.0,11
tt10307912,6.8,16
tt10308072,9.0,12
tt10308074,9.4,9
tt10308076,10.0,7
tt10308078,10.0,5
tt10308090,9.0,72
tt10308092,9.5,58
tt10308094,9.4,49
tt10308160,7.2,5
tt10308260,8.1,7
tt10308270,5.9,13
tt10308306,10.0,6
tt10308314,8.6,7
tt10308348,8.9,59
tt10308402,4.0,45
tt10308456,8.5,96
tt10308462,8.5,96
tt10308474,7.0,79
tt10308538,8.9,37
tt10308634,7.0,63
tt10308648,8.5,6
tt10308674,4.2,12
tt10308686,6.3,400
tt10308774,7.0,5
tt10308776,7.8,6
tt10308856,7.6,18
tt10308912,8.4,7
tt10308930,8.4,7
tt10308936,8.5,6
tt10308938,8.9,7
tt10308950,9.2,10
tt10308952,8.8,8
tt10308954,9.0,7
tt10308956,8.7,7
tt10308960,8.7,7
tt10308964,8.6,7
tt10308966,8.8,5
tt10308996,9.3,49
tt10309088,2.4,184
tt10309096,7.6,13
tt10309216,6.9,19
tt10309218,6.4,40
tt10309252,7.8,5
tt10309254,7.8,5
tt10309262,7.2,5
tt10309264,6.6,5
tt10309266,6.6,5
tt10309270,7.2,6
tt10309276,7.4,5
tt10309308,5.4,171
tt10309370,7.7,6
tt10309476,8.1,10
tt10309488,8.7,9
tt10309492,6.3,96
tt10309544,8.5,6
tt10309566,7.1,7
tt10309670,7.1,29
tt10309704,9.0,11
tt10309832,6.5,45
tt10309898,7.4,63
tt10309960,6.8,12
tt10309986,7.2,141
tt10310010,8.0,42
tt10310038,5.2,60
tt10310186,6.6,8
tt10310188,6.8,53
tt10310190,7.0,40
tt10310192,7.2,36
tt10310198,7.2,34
tt10310200,7.6,18
tt10310202,7.3,34
tt10310206,7.1,34
tt10310222,6.3,390
tt10310224,8.6,15
tt10310552,7.2,11
tt10310562,6.3,12
tt10310588,5.7,7
tt10310606,5.5,6
tt10310662,7.1,10
tt10310866,6.1,24
tt10310952,6.8,15
tt10311044,6.3,7
tt10311096,8.8,97
tt10311110,8.6,62
tt10311164,7.4,119
tt10311172,7.3,119
tt10311184,7.3,115
tt10311190,7.4,117
tt10311192,6.9,115
tt10311196,6.8,121
tt10311202,7.2,123
tt10311246,6.8,11
tt10311454,6.5,11
tt10311580,6.5,11
tt10311600,6.6,11
tt10311612,6.8,8
tt10311626,7.1,7
tt10311630,7.5,8
tt10311652,8.1,9
tt10311676,7.5,6
tt10311682,7.4,7
tt10311938,7.5,6
tt10312006,8.1,11
tt10312016,8.3,11
tt10312026,8.2,12
tt10312034,8.2,12
tt10312042,8.1,12
tt10312140,8.3,15
tt10312398,6.5,13
tt10312430,5.8,8
tt10312446,3.8,28
tt10312448,7.0,6
tt10312484,8.0,9
tt10312486,8.4,14
tt10312668,8.6,2328
tt10312776,6.7,1264
tt10312778,9.1,87
tt10312794,7.2,8
tt10312798,6.9,123
tt10312800,6.7,124
tt10312804,6.4,128
tt10312812,7.0,127
tt10312814,6.8,122
tt10312816,6.7,109
tt10312824,6.7,116
tt10312830,7.2,98
tt10312832,7.9,118
tt10312852,7.5,105
tt10312860,7.6,105
tt10312864,7.5,97
tt10312876,8.6,57
tt10312878,7.9,43
tt10312880,8.3,38
tt10312882,8.4,39
tt10312884,8.7,38
tt10312886,8.4,36
tt10312888,8.4,36
tt10312900,5.7,34
tt10312958,6.7,108
tt10312976,7.5,10
tt10313066,7.5,3417
tt10313086,7.8,6
tt10313144,6.0,12
tt10313148,7.8,29
tt10313176,5.5,1771
tt10313192,6.7,13
tt10313198,7.0,6
tt10313218,7.8,291
tt10313232,5.5,10
tt10313242,8.5,17
tt10313336,7.8,818
tt10313364,7.0,10
tt10313374,7.3,9
tt10313416,4.8,20
tt10313446,8.1,42
tt10313448,6.5,6
tt10313452,6.8,6
tt10313454,7.0,6
tt10313456,6.7,6
tt10313458,7.0,9
tt10313460,7.2,9
tt10313462,7.2,9
tt10313470,7.3,86
tt10313474,7.6,69
tt10313478,7.1,79
tt10313484,7.9,61
tt10313504,6.6,30
tt10313522,7.4,50
tt10313562,6.8,6
tt10313598,8.8,5
tt10313694,7.8,9
tt10313702,7.6,14
tt10313920,9.3,28
tt10314102,10.0,6
tt10314146,8.7,6
tt10314432,8.2,5
tt10314760,7.9,9
tt10314988,6.4,15
tt10315040,4.9,10
tt10315062,6.6,15
tt10315228,4.7,13
tt10315232,4.7,12
tt10315234,4.6,12
tt10315238,4.4,11
tt10315240,4.6,11
tt10315244,4.4,9
tt10315336,7.8,9
tt10316116,8.2,10
tt10316122,5.5,6
tt10316150,7.0,12
tt10316562,8.5,6
tt10317018,7.3,6
tt10317056,7.6,5
tt10317130,8.2,5
tt10317424,7.8,6
tt10317776,6.8,10
tt10317778,6.6,10
tt10317780,6.9,10
tt10317782,6.3,9
tt10317786,6.1,8
tt10317794,6.4,11
tt10317796,7.1,12
tt10317798,6.5,10
tt10317800,6.7,12
tt10317810,7.4,16
tt10317812,6.9,16
tt10317814,6.0,21
tt10317816,7.2,20
tt10317818,6.8,16
tt10317830,7.2,5
tt10317834,7.4,7
tt10317930,8.8,8
tt10317978,7.2,30
tt10318202,7.2,8
tt10318242,7.0,8
tt10318264,5.8,35
tt10318308,7.7,23
tt10318332,7.1,325
tt10318378,5.2,5
tt10318420,7.2,8
tt10318432,7.4,29
tt10318440,8.7,27
tt10318448,5.6,5
tt10318508,7.8,5
tt10318584,3.4,8
tt10318670,3.8,6
tt10318712,8.2,12
tt10318732,8.4,5
tt10318736,8.4,5
tt10318742,8.4,5
tt10318746,7.8,5
tt10318752,7.6,5
tt10318760,8.4,5
tt10318772,7.4,5
tt10318880,8.1,11
tt10318958,6.7,11
tt10319108,9.3,10
tt10319416,7.6,5
tt10319456,6.5,6
tt10319478,8.8,61
tt10319488,6.4,9
tt10319696,7.9,128
tt10319704,8.5,6
tt10319866,6.5,392
tt10319928,8.7,6
tt10319942,8.1,82
tt10319992,4.8,46
tt10319998,7.2,64
tt10320038,8.2,6
tt10320050,7.1,1593
tt10320056,6.0,10
tt10320098,6.0,7
tt10320260,7.6,7
tt10320472,7.5,31
tt10321446,9.2,5
tt10322172,4.1,11
tt10322306,9.2,997
tt10322308,8.6,471
tt10322310,8.8,392
tt10322312,8.7,444
tt10322314,9.2,447
tt10322316,8.6,360
tt10322320,9.0,353
tt10322322,8.9,244
tt10322348,7.3,82
tt10322352,7.6,151
tt10322436,7.3,6
tt10322462,6.9,7
tt10322482,9.7,42
tt10322532,7.5,6
tt10322538,7.9,7
tt10322592,7.5,28
tt10322644,5.6,5
tt10322700,6.7,9
tt10322726,4.4,7
tt10322734,2.4,7
tt10322754,6.2,67
tt10322760,7.1,72
tt10322766,6.7,80
tt10322768,8.3,92
tt10322770,7.7,80
tt10322804,9.3,204
tt10322826,2.7,6
tt10322936,6.3,137
tt10322972,6.9,44
tt10322984,6.7,7
tt10323070,8.7,7
tt10323120,8.4,19
tt10323136,7.7,7
tt10323168,7.4,26
tt10323178,5.0,42
tt10323184,7.6,16
tt10323232,7.7,81
tt10323416,7.7,15
tt10323658,6.1,101
tt10323688,4.9,164
tt10323750,7.0,6
tt10323752,8.2,5
tt10323754,8.4,5
tt10323756,8.4,5
tt10323762,8.4,5
tt10324144,8.3,13739
tt10324148,6.0,10
tt10324306,6.6,427
tt10324336,7.0,9
tt10324412,9.0,27
tt10324414,2.3,26
tt10324426,6.0,7
tt10324460,7.5,55
tt10324592,8.2,20
tt10324680,4.7,13
tt10324936,6.2,6
tt10325030,9.3,14
tt10325070,5.3,104
tt10325150,5.7,7
tt10325330,9.6,5
tt10325352,9.8,5
tt10325740,7.1,7
tt10325916,6.1,13
tt10326262,4.6,5
tt10326274,7.3,6
tt10326650,7.7,7
tt10326690,9.2,6
tt10326884,6.0,10
tt10326902,7.4,9
tt10326916,4.9,247
tt10326928,5.2,236
tt10326994,4.9,7
tt10327056,3.6,7
tt10327118,3.9,7
tt10327136,6.6,64
tt10327212,10.0,5
tt10327224,4.8,6
tt10327354,7.6,4261
tt10327360,9.6,8
tt10327380,4.9,56
tt10327424,8.1,9
tt10327438,6.6,9
tt10327440,7.1,160
tt10327518,6.3,40
tt10327660,7.2,5
tt10327666,9.0,6
tt10327692,8.4,19
tt10327712,6.1,418
tt10327800,7.4,8
tt10327802,7.2,8
tt10327808,7.7,11
tt10327842,2.9,305
tt10327948,7.6,5
tt10327974,8.8,5
tt10327992,7.5,13
tt10328028,6.2,6
tt10328040,7.8,6
tt10328044,8.0,313
tt10328354,5.3,119
tt10328356,6.3,61
tt10328362,6.5,50
tt10328366,6.8,44
tt10328372,6.8,32
tt10328378,6.1,28
tt10328388,8.3,48
tt10328390,5.8,15
tt10328720,6.6,9
tt10328726,7.6,8
tt10328802,9.5,11
tt10328820,6.3,6
tt10328866,6.4,5
tt10328916,5.2,5
tt10329024,6.2,1040
tt10329028,6.8,938
tt10329042,6.3,1320
tt10329046,6.3,1004
tt10329064,7.0,6
tt10329084,7.0,93
tt10329120,6.4,13
tt10329124,8.5,6
tt10329188,8.2,8
tt10329192,8.1,9
tt10329194,8.1,9
tt10329196,8.1,8
tt10329250,6.3,10
tt10329382,7.1,11
tt10329394,7.0,10
tt10329448,6.5,12
tt10329458,6.5,8
tt10329484,6.0,9
tt10329486,4.0,5
tt10329490,4.4,5
tt10329492,3.6,5
tt10329494,4.2,6
tt10329516,8.1,30
tt10329530,8.4,31
tt10329534,8.5,32
tt10329604,6.9,7
tt10329636,5.6,9
tt10329644,7.2,6
tt10329684,5.6,13
tt10329686,5.5,13
tt10329688,6.7,9
tt10329690,6.7,10
tt10329696,6.6,11
tt10329764,5.8,8
tt10329842,4.0,153
tt10329898,8.2,6
tt10329900,8.0,5
tt10329902,8.2,8
tt10329904,8.3,6
tt10329906,8.0,5
tt10329908,8.2,5
tt10329912,8.0,5
tt10329924,6.3,23
tt10330046,7.6,175
tt10330184,7.0,5
tt10330266,7.0,5
tt10330404,10.0,6
tt10330426,7.2,16
tt10330430,5.6,20
tt10330436,7.6,15
tt10330448,5.7,21
tt10330456,7.4,17
tt10330468,8.8,21
tt10330870,6.5,6
tt10331150,7.3,11
tt10331828,6.5,147
tt10332006,8.0,10
tt10332254,8.9,10
tt10332258,8.5,12
tt10332322,8.4,43
tt10332392,7.2,5
tt10332428,5.0,23
tt10332498,7.3,20
tt10332508,8.8,1691
tt10332528,7.7,9
tt10332558,8.3,17
tt10332562,8.6,9
tt10332564,7.8,9
tt10332566,8.4,7
tt10332628,8.6,72
tt10332632,8.8,76
tt10332672,7.0,99
tt10332738,7.8,5
tt10332810,8.2,16
tt10332820,8.1,16
tt10332838,7.8,6
tt10332890,5.4,30
tt10332916,8.5,11
tt10332926,7.8,8
tt10333006,5.4,5
tt10333014,6.5,8
tt10333022,8.3,1478
tt10333026,6.5,12
tt10333030,8.4,1344
tt10333032,8.0,1179
tt10333036,8.0,1052
tt10333040,8.6,1067
tt10333042,7.7,812
tt10333046,8.7,1097
tt10333048,9.5,11
tt10333062,8.5,13
tt10333258,3.2,136
tt10333322,8.8,81
tt10333350,7.4,24
tt10333500,7.0,40
tt10333614,8.1,7
tt10333650,8.9,27
tt10333770,6.0,11
tt10333822,6.7,11
tt10333824,6.6,9
tt10333826,6.2,8
tt10333842,6.2,8
tt10333848,6.1,8
tt10333864,6.1,8
tt10333868,6.4,8
tt10333872,6.6,10
tt10333968,6.3,13
tt10334086,8.9,7
tt10334162,5.2,8
tt10334198,5.2,5
tt10334446,9.8,6
tt10334456,7.0,37
tt10334470,8.1,8
tt10334526,8.6,50
tt10334602,7.2,537
tt10334624,4.4,147
tt10334702,7.3,6
tt10334706,8.4,10
tt10334712,7.5,6
tt10334716,7.0,6
tt10334864,6.8,6
tt10335124,8.4,160
tt10335126,7.4,11
tt10335986,6.3,26
tt10336108,7.5,45
tt10336110,9.1,254
tt10336114,7.2,40
tt10336118,7.4,37
tt10336960,5.6,8
tt10337116,7.5,22
tt10337224,8.7,42
tt10337232,8.6,44
tt10337254,8.0,44
tt10337264,8.3,7
tt10337270,3.0,80
tt10337388,5.5,17
tt10337420,9.0,5
tt10337562,6.1,328
tt10337600,8.7,6
tt10337602,8.7,6
tt10337604,8.2,5
tt10337608,8.4,5
tt10337610,8.4,5
tt10337612,8.4,5
tt10337616,8.4,5
tt10337646,5.2,16
tt10337778,7.9,543
tt10337782,8.0,670
tt10337786,7.6,627
tt10337788,8.3,639
tt10337910,5.8,6
tt10337912,8.5,11
tt10337926,6.8,5
tt10337928,7.2,5
tt10337930,7.0,6
tt10337932,6.9,7
tt10337934,6.8,5
tt10337936,8.6,7
tt10338050,7.1,120
tt10338180,8.1,105
tt10338182,8.2,84
tt10338184,8.0,68
tt10338186,8.4,69
tt10338188,8.2,56
tt10338190,7.2,52
tt10338192,8.2,35
tt10338308,6.4,283
tt10338382,8.5,15
tt10338422,8.4,5
tt10338424,8.4,5
tt10338442,7.5,24
tt10338450,7.5,23
tt10338452,7.5,20
tt10338456,6.6,15
tt10338474,7.8,5
tt10338480,7.8,5
tt10338506,10.0,6
tt10338558,6.1,26
tt10338614,8.4,28
tt10338680,7.7,45
tt10339090,6.4,7
tt10339382,9.5,83
tt10339594,7.9,100
tt10340028,8.0,8
tt1034007,7.8,20124
tt10340162,9.3,172
tt10340164,9.3,114
tt10340166,9.3,61
tt10340168,9.0,17
tt10340188,4.0,7
tt10340254,8.5,10
tt10340366,5.4,30
tt10340368,9.0,63
tt10340370,5.9,13
tt10340374,5.8,13
tt10340376,5.5,14
tt10340388,7.2,16
tt10340452,8.1,8
tt10340522,6.7,7
tt10340616,5.6,14
tt10340618,6.1,116
tt10340624,7.7,12
tt10340768,8.5,10
tt10340806,4.1,7
tt10340820,6.9,9
tt10340860,9.6,9
tt10340968,7.8,17
tt10341088,8.0,8
tt10341216,7.6,8
tt10341238,7.5,8
tt10341246,7.2,12
tt10341248,4.6,109
tt10341250,4.7,7
tt10341390,8.8,6
tt10341406,9.3,9
tt10341630,6.9,8
tt10341888,6.6,8
tt10341892,8.1,7
tt10342372,7.6,11
tt10342396,7.9,10
tt10342416,8.2,10
tt10342436,8.2,9
tt10342458,8.4,8
tt10342460,8.7,7
tt10342468,8.2,8
tt10342470,7.1,7
tt10342472,8.2,13
tt10342486,8.4,7
tt10342642,6.8,5
tt10343298,8.0,28
tt10343690,5.1,16
tt10343752,7.1,77
tt1034385,6.0,9878
tt10343922,9.0,5
tt10344096,9.3,94
tt10344100,9.1,78
tt10344108,8.9,11
tt10344132,6.6,9
tt10344136,6.8,10
tt10344142,6.4,9
tt10344150,6.9,9
tt10344154,6.4,7
tt1034415,6.8,46711
tt10344254,7.8,42
tt10344302,6.9,7
tt10344526,6.8,54
tt10344568,8.4,14
tt10344636,9.1,43
tt10344650,8.7,9
tt10345008,7.7,131
tt10345022,6.7,408
tt10345024,6.2,372
tt10345030,5.7,6
tt10345366,9.4,5
tt10345762,9.6,9
tt10345796,8.9,7
tt10345854,5.5,6
tt10345856,5.2,6
tt10345860,5.2,6
tt10345866,5.5,6
tt10345980,8.3,22
tt10346074,7.8,6
tt10346076,7.5,10
tt10346080,8.5,292
tt10346172,6.0,11
tt10346198,8.8,36
tt10346206,7.8,58
tt10346288,7.2,5
tt10346318,5.8,10
tt10346362,6.0,28
tt10346640,7.1,9
tt10346978,8.3,9
tt10347516,6.9,170
tt10347622,6.9,139
tt10347732,7.2,17
tt10347884,7.3,17
tt10347902,7.6,11
tt10347948,8.3,9
tt10347976,8.0,7
tt10348002,7.8,6
tt10348268,7.2,26
tt10348512,8.3,38
tt10348516,5.9,81
tt10348526,9.2,109
tt10348636,8.5,13
tt10348692,9.0,15
tt10348702,5.4,16
tt10348708,9.0,24
tt10348734,7.6,5
tt10349254,7.9,10
tt10349258,7.6,9
tt10349372,6.0,44
tt10349542,8.6,7
tt10349550,3.2,15
tt10349574,8.1,13
tt10349648,9.4,5
tt10349684,9.8,6
tt10349700,9.6,5
tt10349708,9.8,6
tt10349726,8.4,7
tt10349778,6.7,7
tt10349788,5.2,47
tt10349856,7.0,9
tt10349928,10.0,5
tt10349952,6.8,36
tt10349958,7.1,202
tt10350078,7.0,65
tt10350246,6.2,9
tt10350434,7.8,5
tt10350562,6.6,22
tt10350606,4.0,5
tt10350612,7.4,13
tt10350646,7.1,43
tt10350736,6.0,5
tt10350826,7.8,5
tt10350842,4.4,5
tt10350848,7.8,5
tt10350858,8.4,5
tt10350924,6.8,97
tt10351158,6.9,34
tt10351160,7.5,29
tt10351232,8.7,225
tt10351328,8.0,15
tt10351604,7.7,35
tt10351848,8.5,99
tt10351872,5.6,8
tt10352676,8.0,6
tt10352822,6.4,5
tt10353030,7.0,7
tt10353034,6.5,6
tt10353060,8.5,14
tt10353560,6.1,56
tt10353736,7.4,20
tt10353788,6.4,9
tt10353790,7.4,9
tt10353792,8.1,9
tt10353794,7.3,9
tt10353796,6.6,9
tt10353802,7.2,11
tt10353804,6.8,11
tt10353808,6.6,10
tt10353810,7.0,12
tt10353812,8.6,7
tt10353824,10.0,6
tt10353826,6.9,16
tt10353828,7.0,17
tt10353830,6.1,17
tt10353842,6.8,5
tt10353844,6.2,5
tt10353862,7.3,6
tt10354010,8.2,14
tt10354036,3.2,5
tt10354062,7.8,17
tt10354076,3.6,25
tt10354422,8.0,21
tt10354536,7.0,24
tt10354572,8.0,6
tt10354614,7.6,11
tt10354742,8.0,5
tt10354810,5.0,10
tt10354832,6.9,7
tt10354860,7.0,5
tt10354874,7.2,5
tt10355224,7.8,22
tt10355256,7.2,11
tt10355348,8.3,19
tt10355358,7.9,16
tt10355378,8.0,17
tt10355414,5.7,15
tt10355448,9.6,8
tt10355480,7.8,5
tt10355508,7.7,9
tt10355516,7.8,9
tt10355650,7.0,19
tt10355770,6.0,5
tt10356062,7.6,5
tt10356364,8.9,9
tt10356526,7.7,84
tt10356552,7.6,17
tt10356558,7.6,12
tt10356562,7.5,15
tt10356572,7.8,13
tt10356576,7.8,12
tt10356628,8.4,114
tt10356664,7.6,8
tt10356792,8.0,18
tt10356796,8.1,7
tt10356900,6.6,7
tt10357088,4.2,16
tt10357596,6.7,19
tt10357762,9.0,32
tt10357950,8.0,42
tt10357978,7.4,32
tt10358262,6.3,10
tt10358428,4.4,5
tt10358628,7.0,7
tt10358740,2.5,37
tt10358798,8.6,14
tt10358806,8.8,36
tt10358822,7.4,50
tt10358916,8.9,309
tt10359094,7.8,6
tt10359174,9.8,6
tt10359188,6.3,9
tt10359190,6.6,9
tt10359192,6.3,9
tt10359196,6.4,7
tt10359238,9.6,246
tt10359242,8.3,219
tt10359246,8.5,193
tt10359252,8.4,172
tt10359256,8.4,158
tt10359264,8.6,159
tt10359268,8.7,162
tt10359272,8.8,156
tt10359278,9.4,209
tt10359376,8.4,5
tt10359446,8.2,2301
tt10359484,7.9,8
tt10359614,9.4,5
tt10359648,7.5,13
tt10359808,7.4,5
tt10359990,9.0,8
tt10359996,7.6,8
tt10360104,6.4,5
tt10360106,8.4,5
tt10360162,8.4,8
tt10360190,7.8,192
tt10360200,4.8,156
tt10360454,9.1,20
tt10360474,7.8,185
tt10360514,6.8,6
tt10360586,6.1,7
tt10360602,5.8,9
tt10360638,7.6,147
tt10360646,7.0,9
tt10360648,7.8,5
tt10360782,5.2,188
tt10360878,5.5,27
tt10360898,4.5,6
tt10360946,1.0,5
tt10360952,8.5,341
tt10360954,9.0,196
tt10360956,1.0,5
tt10360958,8.9,190
tt10360960,8.1,154
tt10360962,1.0,5
tt10360968,1.0,5
tt10360970,8.8,5
tt10360980,1.0,5
tt10360984,1.0,5
tt10360986,1.0,5
tt10360990,1.0,5
tt10360992,2.5,6
tt10360996,1.0,5
tt10361012,8.5,47
tt10361090,7.3,6
tt10361746,7.4,9
tt10361768,9.8,6
tt10361858,8.8,5
tt10362204,8.8,5
tt10362478,8.1,12
tt10362632,7.1,211
tt10362636,5.4,5
tt10362718,9.3,6
tt10363170,9.7,93
tt10363528,7.7,9
tt10363834,8.4,11
tt10363848,9.8,5
tt10363988,7.8,6
tt10363990,7.6,7
tt10363994,8.0,6
tt10363996,7.7,6
tt10363998,8.1,7
tt10364178,8.9,20
tt10364226,8.9,33
tt10364252,7.4,14
tt10364282,7.3,9
tt10364290,6.3,7
tt10364294,9.2,8
tt10364334,3.6,7
tt10364342,2.7,7
tt10364378,9.7,11
tt10364402,5.2,120
tt10364410,7.1,12
tt10364434,6.9,7
tt10364442,7.3,9
tt10364470,5.2,16
tt10364512,7.2,10
tt10364520,7.2,16
tt10364538,9.0,6
tt10364808,7.7,238
tt10365008,3.9,7
tt10365096,8.5,25
tt10365150,7.0,21
tt10365434,4.8,58
tt10365456,7.9,22
tt10365522,10.0,9
tt10365678,7.6,5
tt10365700,6.6,5
tt10365736,6.2,6
tt10365816,6.8,6
tt10365820,6.7,6
tt10365832,9.0,7
tt10365834,3.7,6
tt10365836,4.2,6
tt10365844,3.4,5
tt10365846,4.4,5
tt10365848,4.4,5
tt10365896,7.2,21
tt10365978,8.4,421
tt10366012,8.3,47
tt10366032,6.6,61
tt10366034,6.4,47
tt10366038,6.1,41
tt10366040,8.0,49
tt10366042,7.9,51
tt10366044,8.2,56
tt10366052,7.6,11
tt10366106,6.8,17
tt10366148,4.9,71
tt10366186,8.0,9
tt10366204,7.8,25
tt10366272,7.4,16
tt10366330,7.9,14
tt10366410,5.8,8
tt10366412,6.4,7
tt10366414,6.1,8
tt10366416,6.3,9
tt10366438,7.7,82
tt10366470,5.8,12
tt10366494,9.2,36
tt10366532,5.2,6
tt10366806,8.0,64
tt10366896,8.0,26
tt10366916,8.8,41
tt10367094,8.0,59
tt10367340,2.8,29
tt10367474,8.3,7
tt10367496,6.3,28
tt10367506,7.5,15
tt10367528,6.4,5
tt10367668,8.9,13
tt10367818,6.2,26
tt10367990,8.8,17
tt10368134,7.3,6
tt10368272,6.8,12
tt10368492,7.3,7
tt10368582,8.6,43
tt10368596,6.9,22
tt10368650,8.4,5
tt10368716,4.8,32
tt10368736,9.4,13
tt10368764,8.6,31
tt10368856,4.8,5
tt10368954,8.6,28
tt10368990,8.3,24
tt10368994,8.5,19
tt10369030,8.0,6
tt10369044,8.6,16
tt10369054,8.2,14
tt10369058,8.5,13
tt10369210,6.3,52
tt10369294,6.2,152
tt10369328,9.9,77
tt10369378,7.6,103
tt10369380,8.4,92
tt10369382,8.8,106
tt10369384,9.0,104
tt10369386,7.6,57
tt10369388,7.8,29
tt10369458,7.8,12
tt10369466,7.1,7
tt10369532,8.5,6
tt10369536,8.2,6
tt10369538,8.6,11
tt10369554,6.6,7
tt10369614,6.8,67
tt10369810,7.9,14
tt10369824,7.8,23
tt10369862,7.5,6
tt10369872,7.5,13
tt10369876,7.4,141
tt10369894,8.3,10
tt10369896,8.4,10
tt10369966,7.1,397
tt10369978,7.3,520
tt10370094,6.3,26
tt10370116,9.0,971
tt10370190,9.5,6
tt10370278,7.4,12
tt10370302,5.6,22
tt10370304,5.8,23
tt10370318,6.8,16
tt10370320,6.9,14
tt10370402,7.1,171
tt10370434,9.7,133
tt10370514,8.2,5
tt10370520,7.6,5
tt10370524,8.2,5
tt10370526,7.2,5
tt10370642,7.8,15
tt10370654,7.4,12
tt10370658,7.9,12
tt10370662,7.1,10
tt10370668,7.0,9
tt10370670,6.7,9
tt10370674,7.0,8
tt10370682,7.3,7
tt10370684,7.4,7
tt10370686,7.0,6
tt10370688,8.9,449
tt10370734,5.4,10
tt10370736,7.2,39
tt10370738,6.1,38
tt10370776,7.7,69
tt10370806,7.8,77
tt10370830,7.9,33
tt10370932,8.1,928
tt10370948,5.0,211
tt10370952,7.3,30
tt10370956,5.8,421
tt10370958,7.0,20
tt10370964,7.6,5
tt10370972,4.7,199
tt10370976,9.0,8
tt10370986,4.9,189
tt10371000,4.8,198
tt10371004,4.8,197
tt10371014,5.6,88
tt10371216,7.3,27
tt10371226,8.0,426
tt10371228,8.0,399
tt10371232,8.1,395
tt10371234,8.0,389
tt10371236,8.5,443
tt10371306,7.7,9
tt10371816,6.0,6
tt10371844,6.4,109
tt10371846,8.4,5
tt10372802,6.6,7
tt10372816,6.8,11
tt10373424,7.6,11
tt10373594,9.4,5
tt10373690,9.1,53
tt10373694,9.5,71
tt10373756,6.4,8
tt10373790,4.7,6
tt10373806,6.0,6
tt10373808,5.5,11
tt10373854,6.6,8
tt10373858,6.6,14
tt10373862,6.9,12
tt10373864,7.8,9
tt10373872,7.4,9
tt10373926,6.7,7
tt10373940,5.2,5
tt10373974,7.3,10
tt10374008,6.0,6
tt10374010,7.6,7
tt10374022,5.6,5
tt10374050,6.2,135
tt10374070,4.7,13
tt10374130,6.0,16
tt10374134,5.1,18
tt10374136,5.2,17
tt10374190,5.3,7
tt10374224,6.6,17
tt10374228,8.1,7
tt10374234,8.5,29
tt10374236,7.8,19
tt10374242,2.4,11
tt10374246,5.4,7
tt10374294,9.0,29
tt10374342,8.1,8
tt10374350,7.9,81
tt10374352,8.7,132
tt10374416,7.9,7
tt10374438,6.6,13
tt10374474,6.5,8
tt10374494,9.0,7
tt10374520,6.6,25
tt10374592,8.9,22
tt10374686,7.7,6
tt10374722,7.3,23
tt10374770,7.4,35
tt10374830,6.7,23
tt10374950,5.7,7
tt10374972,6.8,5
tt10375010,5.6,5
tt10375042,5.3,6
tt10375054,9.5,11
tt10375056,7.4,5
tt10375090,7.1,16
tt10375154,9.2,5
tt10375192,8.2,23
tt10375220,6.8,6
tt10375354,2.1,22
tt10375558,7.3,7
tt10375570,8.9,8
tt10375672,7.9,15
tt10375682,7.2,319
tt10375692,9.9,7
tt10375886,5.7,93
tt10376020,8.4,12
tt10376040,9.0,8
tt10376068,7.0,3068
tt10376072,7.0,5
tt10376234,6.9,7
tt10376348,7.9,34
tt10376478,5.5,8
tt10376570,8.2,6
tt10376844,5.7,719
tt10376882,6.0,25
tt10376904,6.3,518
tt10376924,8.5,98
tt10376958,4.7,197
